scope,addr,group,group_basis,comment,evidence
pd,AE9C,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/AE9C.asm; ec/decompiled/pd/AE9C.c
pd,B074,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B074.asm; ec/decompiled/pd/B074.c
pd,B154,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B154.asm; ec/decompiled/pd/B154.c
pd,B156,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B156.asm; ec/decompiled/pd/B156.c
pd,0xB159,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/annotations/ec-0x07d0-sites.md
pd,B172,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/pd/B172.asm; ec/decompiled/pd/B172.c
pd,B176,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/B176.asm; ec/decompiled/pd/B176.c
pd,B17D,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/pd/B17D.asm; ec/decompiled/pd/B17D.c
pd,B19F,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/B19F.asm; ec/decompiled/pd/B19F.c
pd,B1E3,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B1E3.asm; ec/decompiled/pd/B1E3.c
pd,0xB1F2,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/annotations/lightbar-bat-flow.md
pd,B217,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B217.asm; ec/decompiled/pd/B217.c
pd,B21E,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B21E.asm; ec/decompiled/pd/B21E.c
pd,0xB24C,dispatch-tables,type,the `type` column already names this family,ec/annotations/pd-0x38-consumers.md
pd,B24D,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/B24D.asm; ec/decompiled/pd/B24D.c
pd,0xB263,arithmetic,type,the `type` column already names this family,ec/annotations/pd-0x38-consumers.md
pd,0xB28A,arithmetic,type,the `type` column already names this family,ec/annotations/pd-0x38-consumers.md
pd,B2A6,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/pd/B2A6.asm; ec/decompiled/pd/B2A6.c
pd,B2A7,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B2A7.asm; ec/decompiled/pd/B2A7.c; ec/annotations/registers.yaml
pd,0xB2AE,arithmetic,type,the `type` column already names this family,ec/annotations/pd-0x38-consumers.md
pd,0xB2B2,arithmetic,type,the `type` column already names this family,ec/annotations/pd-0x38-consumers.md
pd,B2CD,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B2CD.asm; ec/decompiled/pd/B2CD.c
pd,0xB2D3,arithmetic,type,the `type` column already names this family,ec/annotations/pd-0x38-consumers.md
pd,B2E1,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/B2E1.asm; ec/decompiled/pd/B2E1.c
pd,B2E9,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/B2E9.asm; ec/decompiled/pd/B2E9.c
pd,B2F7,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B2F7.asm; ec/decompiled/pd/B2F7.c
pd,B2FE,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/B2FE.asm; ec/decompiled/pd/B2FE.c
pd,B311,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B311.asm; ec/decompiled/pd/B311.c
pd,B3ED,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B3ED.asm; ec/decompiled/pd/B3ED.c
pd,B80E,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/B80E.asm; ec/decompiled/pd/B80E.c
pd,BA67,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/BA67.asm; ec/decompiled/pd/BA67.c
pd,BBE7,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/BBE7.asm; ec/decompiled/pd/BBE7.c
pd,BECB,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/BECB.asm; ec/decompiled/pd/BECB.c; ec/annotations/registers.yaml
pd,C0AF,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C0AF.asm; ec/decompiled/pd/C0AF.c
pd,C0EF,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C0EF.asm; ec/decompiled/pd/C0EF.c
pd,C1B3,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/C1B3.asm; ec/decompiled/pd/C1B3.c
pd,C1D6,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/C1D6.asm; ec/decompiled/pd/C1D6.c
pd,C1DD,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/C1DD.asm; ec/decompiled/pd/C1DD.c
pd,C1EF,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C1EF.asm; ec/decompiled/pd/C1EF.c
pd,C1F0,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/C1F0.asm; ec/decompiled/pd/C1F0.c
pd,C20C,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/C20C.asm; ec/decompiled/pd/C20C.c
pd,C23A,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C23A.asm; ec/decompiled/pd/C23A.c
pd,C24E,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C24E.asm; ec/decompiled/pd/C24E.c
pd,C2FA,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C2FA.asm; ec/decompiled/pd/C2FA.c; ec/annotations/registers.yaml
pd,C398,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C398.asm; ec/decompiled/pd/C398.c
pd,C62B,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C62B.asm; ec/decompiled/pd/C62B.c
pd,C755,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C755.asm; ec/decompiled/pd/C755.c
pd,C808,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/pd/C808.asm; ec/decompiled/pd/C808.c
pd,C873,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/C873.asm; ec/decompiled/pd/C873.c
pd,C901,dispatch-tables,type,the `type` column already names this family,ec/decompiled/pd/C901.asm; ec/decompiled/pd/C901.c
pd,CB2A,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/CB2A.asm; ec/decompiled/pd/CB2A.c
pd,CC36,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/CC36.asm; ec/decompiled/pd/CC36.c
pd,CCB7,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/CCB7.asm; ec/decompiled/pd/CCB7.c
pd,CFA0,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/CFA0.asm; ec/decompiled/pd/CFA0.c
pd,D013,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/D013.asm; ec/decompiled/pd/D013.c
pd,D085,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/D085.asm; ec/decompiled/pd/D085.c
pd,D0F0,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/D0F0.asm; ec/decompiled/pd/D0F0.c
pd,D6E0,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/pd/D6E0.asm; ec/decompiled/pd/D6E0.c
pd,D78A,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/D78A.asm; ec/decompiled/pd/D78A.c
pd,D83D,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/D83D.asm; ec/decompiled/pd/D83D.c
pd,D8EE,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/D8EE.asm; ec/decompiled/pd/D8EE.c
pd,DA44,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/DA44.asm; ec/decompiled/pd/DA44.c
pd,DB89,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/DB89.asm; ec/decompiled/pd/DB89.c
pd,DBD9,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/DBD9.asm; ec/decompiled/pd/DBD9.c
pd,DC29,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/DC29.asm; ec/decompiled/pd/DC29.c
pd,DCC7,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/DCC7.asm; ec/decompiled/pd/DCC7.c
pd,DF6A,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/DF6A.asm; ec/decompiled/pd/DF6A.c
pd,DFB2,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/DFB2.asm; ec/decompiled/pd/DFB2.c
pd,DFFA,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/DFFA.asm; ec/decompiled/pd/DFFA.c
pd,E15A,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E15A.asm; ec/decompiled/pd/E15A.c
pd,E1E0,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E1E0.asm; ec/decompiled/pd/E1E0.c
pd,E2E4,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E2E4.asm; ec/decompiled/pd/E2E4.c
pd,0xE323,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E323.asm; ec/decompiled/pd/E323.c
pd,0xE458,dispatch-tables,type,the `type` column already names this family,ec/decompiled/pd/E458.asm; ec/decompiled/pd/E458.c; ec/annotations/registers.yaml
pd,0xE4D0,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E4D0.asm; ec/decompiled/pd/E4D0.c
pd,0xE543,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E543.asm; ec/decompiled/pd/E543.c; ec/annotations/registers.yaml
pd,0xE5B3,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E5B3.asm; ec/decompiled/pd/E5B3.c
pd,0xE877,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E877.asm; ec/decompiled/pd/E877.c
pd,0xE9E3,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/E9E3.asm; ec/decompiled/pd/E9E3.c
pd,0xEA67,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EA67.asm; ec/decompiled/pd/EA67.c
pd,0xEBBB,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EBBB.asm; ec/decompiled/pd/EBBB.c
pd,0xEBE4,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EBE4.asm; ec/decompiled/pd/EBE4.c
pd,0xEC36,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EC36.asm; ec/decompiled/pd/EC36.c
pd,0xEC5E,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EC5E.asm; ec/decompiled/pd/EC5E.c
pd,0xED46,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/ED46.asm; ec/decompiled/pd/ED46.c
pd,0xED90,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/ED90.asm; ec/decompiled/pd/ED90.c
pd,0xEDB5,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EDB5.asm; ec/decompiled/pd/EDB5.c
pd,0xEE68,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EE68.asm; ec/decompiled/pd/EE68.c
pd,0xEEAE,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EEAE.asm; ec/decompiled/pd/EEAE.c
pd,0xEED1,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EED1.asm; ec/decompiled/pd/EED1.c
pd,0xEF59,dispatch-tables,type,the `type` column already names this family,ec/decompiled/pd/EF59.asm; ec/decompiled/pd/EF59.c
pd,0xEF79,dispatch-tables,type,the `type` column already names this family,ec/decompiled/pd/EF79.asm; ec/decompiled/pd/EF79.c
pd,0xEFB9,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/EFB9.asm; ec/decompiled/pd/EFB9.c
pd,0xF035,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F035.asm; ec/decompiled/pd/F035.c
pd,0xF109,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F109.asm; ec/decompiled/pd/F109.c
pd,0xF126,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F126.asm; ec/decompiled/pd/F126.c
pd,F22E,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F22E.asm; ec/decompiled/pd/F22E.c
pd,F247,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/pd/F247.asm; ec/decompiled/pd/F247.c
pd,F28D,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/F28D.asm; ec/decompiled/pd/F28D.c
pd,F2FB,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F2FB.asm; ec/decompiled/pd/F2FB.c
pd,F351,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F351.asm; ec/decompiled/pd/F351.c
pd,F3CC,ungrouped,ungrouped,No typed seed and no connected component at or above the minimum size. Not found by this method.,ec/decompiled/pd/F3CC.asm; ec/decompiled/pd/F3CC.c
pd,F3E0,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F3E0.asm; ec/decompiled/pd/F3E0.c
pd,F3E2,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/F3E2.asm; ec/decompiled/pd/F3E2.c
pd,F3EB,arithmetic,type,the `type` column already names this family,ec/decompiled/pd/F3EB.asm; ec/decompiled/pd/F3EB.c
pd,F407,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F407.asm; ec/decompiled/pd/F407.c
pd,F440,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F440.asm; ec/decompiled/pd/F440.c
pd,F477,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F477.asm; ec/decompiled/pd/F477.c
pd,F4AB,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F4AB.asm; ec/decompiled/pd/F4AB.c
pd,F4CD,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F4CD.asm; ec/decompiled/pd/F4CD.c
pd,F4EE,callgraph_pd_0003,callgraph,"One of 413 mutually reachable functions in the lcall/ljmp graph of the committed listings, within one region only; a cross-region edge is never joined (see audit_call_targets.py). A connected component is not a subsystem: this says the call graph connects them, not that they do one job.",ec/decompiled/pd/F4EE.asm; ec/decompiled/pd/F4EE.c
